market,model,IC_mean,IC_std,ICIR_mean,ICIR_std,RankIC_mean,RankIC_std,RankICIR_mean,RankICIR_std,AR_mean,AR_std,STD_mean,STD_std,MDD_mean,MDD_std,Sharpe_mean,Sharpe_std,Sortino_mean,Sortino_std,Calmar_mean,Calmar_std
csi300,factorvqvae,0.012806533839321812,0.0008696037306700163,0.07618765632496385,0.006133281609403043,0.03975979647012744,0.0010335180151462247,0.25533824904933544,0.0097850755114485,0.08600546440066306,0.022707247282871854,0.16432585054666546,0.0013549649387837182,-0.23719957131217004,0.014363177938643275,0.5009148944878853,0.12531975875482573,0.7883345560566322,0.20132523646522124,0.3607972574700607,0.08214081953789458
sp500,factorvqvae,0.0002512918318876036,0.0034716135338293585,8.574040195713368e-05,0.03177075073710051,0.003518371667448389,0.003549420529302764,0.025391163153652675,0.02752376029574999,0.020768223194401747,0.012301451172952284,0.14290986539834902,0.011817627819596183,-0.1853941147127199,0.018642436707915908,0.1457936274116213,0.08818823886702104,0.20542657569941128,0.12357817823513825,0.11759871405520464,0.07525964565638166
