market,model,ensemble_method,IC,ICIR,RankIC,RankICIR,AR,STD,MDD,Sharpe,Sortino,Calmar,num_test_days,seeds,pred_paths
csi300,factorvqvae,avg_none,0.013026318300897947,0.07651929761078431,0.04032650837050317,0.256106174436583,0.0986326717741155,0.1673659711174791,-0.23850814116266394,0.5620400629779394,0.9164356904617791,0.41354006321674125,727,"0,1,2,3,4","outputs/csi300/results/csi300_Stage2_VQ512_Th64_h2_l2_sd0.pkl,outputs/csi300/results/csi300_Stage2_VQ512_Th64_h2_l2_sd1.pkl,outputs/csi300/results/csi300_Stage2_VQ512_Th64_h2_l2_sd2.pkl,outputs/csi300/results/csi300_Stage2_VQ512_Th64_h2_l2_sd3.pkl,outputs/csi300/results/csi300_Stage2_VQ512_Th64_h2_l2_sd4.pkl"
sp500,factorvqvae,avg_none,-0.0011912480060472207,-0.009711332158077754,0.002727036469986438,0.02017600034147456,0.017169119210971084,0.14377776397846131,-0.16421913387144416,0.1184007527533501,0.16626725080681998,0.10455005337204862,752,"0,1,2,3,4","outputs/sp500/results/sp500_Stage2_VQ128_Th32_h4_l2_sd0.pkl,outputs/sp500/results/sp500_Stage2_VQ128_Th32_h4_l2_sd1.pkl,outputs/sp500/results/sp500_Stage2_VQ128_Th32_h4_l2_sd2.pkl,outputs/sp500/results/sp500_Stage2_VQ128_Th32_h4_l2_sd3.pkl,outputs/sp500/results/sp500_Stage2_VQ128_Th32_h4_l2_sd4.pkl"
